o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,duration_min,static_duration_min,origin_name
19.292,-99.661,19.2808836,-99.6539686,Centro De Educacion Basica Para Adultos Heroes Del 47,school,2038,447.0,447.0,0,ROUTE_EXISTS,7.45,7.45,O2_Centro
19.292,-99.661,19.2932815,-99.6754758,Ciberbots Escuela De Robotica,school,3091,570.0,570.0,0,ROUTE_EXISTS,9.5,9.5,O2_Centro
19.292,-99.661,19.2787119,-99.6641324,Nuestro Ser,school,2094,469.0,469.0,0,ROUTE_EXISTS,7.816666666666666,7.816666666666666,O2_Centro
19.292,-99.661,19.2935271,-99.6477006,Instituto Universitario Autonomo De Ciencias,school,1640,431.0,431.0,0,ROUTE_EXISTS,7.183333333333334,7.183333333333334,O2_Centro
19.292,-99.661,19.2819008,-99.6658609,Academia Profesional de Musica Medrano,school,2082,467.0,467.0,0,ROUTE_EXISTS,7.783333333333333,7.783333333333333,O2_Centro
19.292,-99.661,19.2909996,-99.6458872,Centro Cultural Y Educativo Liseo De Las Artes,school,1761,486.0,486.0,0,ROUTE_EXISTS,8.1,8.1,O2_Centro
19.292,-99.661,19.2771369,-99.6498654,Secundaria Lic Benito Juarez,school,2857,598.0,598.0,0,ROUTE_EXISTS,9.966666666666667,9.966666666666667,O2_Centro
19.292,-99.661,19.2670866,-99.6629345,Escuela Primaria Cam 61,school,3404,760.0,760.0,0,ROUTE_EXISTS,12.666666666666666,12.666666666666666,O2_Centro
19.292,-99.661,19.2908821,-99.6467224,Escuela De Manejo,school,1662,452.0,452.0,0,ROUTE_EXISTS,7.533333333333333,7.533333333333333,O2_Centro
19.292,-99.661,19.2863935,-99.6809563,Escuela Emedyva,school,3850,574.0,574.0,0,ROUTE_EXISTS,9.566666666666666,9.566666666666666,O2_Centro
19.292,-99.661,19.2909398,-99.6480212,Extension de la Escuela Primaria Eudoxia Calderón,school,1526,415.0,415.0,0,ROUTE_EXISTS,6.916666666666667,6.916666666666667,O2_Centro
19.292,-99.661,19.281488,-99.6540129,Escuela Secundaria Federalizada Ignacio Ramírez 15des0012x,school,1968,423.0,423.0,0,ROUTE_EXISTS,7.05,7.05,O2_Centro
19.292,-99.661,19.2796633,-99.6629133,Escuela De Manejo Valdéz Ponce,school,2094,464.0,464.0,0,ROUTE_EXISTS,7.733333333333333,7.733333333333333,O2_Centro
19.292,-99.661,19.2798185,-99.6622808,Berlitz Escuela de Idiomas,school,2182,493.0,493.0,0,ROUTE_EXISTS,8.216666666666667,8.216666666666667,O2_Centro
19.292,-99.661,19.2863555,-99.6503091,Instituto De Desarrollo Infantil Isima,school,1869,388.0,388.0,0,ROUTE_EXISTS,6.466666666666667,6.466666666666667,O2_Centro
19.292,-99.661,19.2803784,-99.6578307,Defensoría de los Derechos  de la UAEM,school,2066,499.0,499.0,0,ROUTE_EXISTS,8.316666666666666,8.316666666666666,O2_Centro
19.292,-99.661,19.2907525,-99.6741365,Colegio Primaria Jacques Deloers,school,1950,383.0,383.0,0,ROUTE_EXISTS,6.383333333333334,6.383333333333334,O2_Centro
19.292,-99.661,19.2782448,-99.6596426,Paideia Colón,school,2643,601.0,601.0,0,ROUTE_EXISTS,10.016666666666667,10.016666666666667,O2_Centro
19.292,-99.661,19.2855199,-99.6501515,Templo Shaolin De Mexico Suc Toluca,school,2571,491.0,491.0,0,ROUTE_EXISTS,8.183333333333334,8.183333333333334,O2_Centro
19.292,-99.661,19.2727099,-99.6596781,"Facultad de Química, UAEMéx",school,2549,575.0,575.0,0,ROUTE_EXISTS,9.583333333333334,9.583333333333334,O2_Centro
19.292,-99.661,19.2862874,-99.6509023,Centro De Educacion Para La Atencion De Jovenes Y Adultos Margarita Maza De Juarez,school,1807,372.0,372.0,0,ROUTE_EXISTS,6.2,6.2,O2_Centro
19.292,-99.661,19.3095115,-99.6705115,school (OSM),school,4229,780.0,780.0,0,ROUTE_EXISTS,13.0,13.0,O2_Centro
19.292,-99.661,19.2811445,-99.6522204,Didactik School,school,2226,498.0,498.0,0,ROUTE_EXISTS,8.3,8.3,O2_Centro
19.292,-99.661,19.2929833,-99.6472213,Escuela Judicial del Estado de Méxic,school,1538,388.0,388.0,0,ROUTE_EXISTS,6.466666666666667,6.466666666666667,O2_Centro
19.292,-99.661,19.301192,-99.6479765,Cam 17,school,3523,633.0,633.0,0,ROUTE_EXISTS,10.55,10.55,O2_Centro
19.292,-99.661,19.2868639,-99.6492,Liceo Pedro De Gante,school,2193,495.0,495.0,0,ROUTE_EXISTS,8.25,8.25,O2_Centro
19.292,-99.661,19.312408,-99.6466468,Centro De Atencion Multiple 44 Toluca,school,4150,767.0,767.0,0,ROUTE_EXISTS,12.783333333333333,12.783333333333333,O2_Centro
19.292,-99.661,19.2885375,-99.6731487,Centro de educación Especial Richi I.A. P.,school,2240,422.0,422.0,0,ROUTE_EXISTS,7.033333333333333,7.033333333333333,O2_Centro
19.292,-99.661,19.2909868,-99.6456935,Unidad Deportiva De La Primaria Eudoxia Calderon,school,1771,479.0,479.0,0,ROUTE_EXISTS,7.983333333333333,7.983333333333333,O2_Centro
19.292,-99.661,19.2862906,-99.6510115,Escuela Primaria Mariana R De Lazarin Turno Vespertino 15epr4762e,school,1795,369.0,369.0,0,ROUTE_EXISTS,6.15,6.15,O2_Centro
19.292,-99.661,19.2875788,-99.6500988,Unidad de Apoyo a la Educación Básica y Normal,school,2063,436.0,436.0,0,ROUTE_EXISTS,7.266666666666667,7.266666666666667,O2_Centro
19.292,-99.661,19.2843828,-99.6693729,Centro De Atencion Multiple Prof Jose Guadarrama Alvarado,school,1727,391.0,391.0,0,ROUTE_EXISTS,6.516666666666667,6.516666666666667,O2_Centro
19.292,-99.661,19.2848334,-99.6379267,Mavil Limpieza,school,4133,711.0,711.0,0,ROUTE_EXISTS,11.85,11.85,O2_Centro
19.292,-99.661,19.2863567,-99.6508531,"Subdirección de educación para la atención de jovenes y adultos actividad de cocina, reposteria y decorado Mariana Rodriguez R. de Lazarin",school,1812,373.0,373.0,0,ROUTE_EXISTS,6.216666666666667,6.216666666666667,O2_Centro
19.292,-99.661,19.2862866,-99.6509526,Escuela Primaria Mariana R De Lazarin Turno Matutino 15epr00620f,school,1801,371.0,371.0,0,ROUTE_EXISTS,6.183333333333334,6.183333333333334,O2_Centro
19.292,-99.661,19.2976587,-99.6489032,Escuela Emiliano Zapata,school,1900,469.0,469.0,0,ROUTE_EXISTS,7.816666666666666,7.816666666666666,O2_Centro
19.292,-99.661,19.2971323,-99.6701519,Colegio Cibeles Cct15pes1067l,school,1981,470.0,470.0,0,ROUTE_EXISTS,7.833333333333333,7.833333333333333,O2_Centro
19.292,-99.661,19.2957802,-99.6722104,Escuela Primaria Cuauhtemoc Cct15epr1457b,school,2294,508.0,508.0,0,ROUTE_EXISTS,8.466666666666667,8.466666666666667,O2_Centro
19.292,-99.661,19.2981294,-99.6703385,Estacionamiento Hidalgo,school,2910,627.0,627.0,0,ROUTE_EXISTS,10.45,10.45,O2_Centro
19.292,-99.661,19.2951281,-99.6675914,Escuela Primaria Profesor Heriberto Enriquez,school,1689,388.0,388.0,0,ROUTE_EXISTS,6.466666666666667,6.466666666666667,O2_Centro
19.292,-99.661,19.2840286,-99.6520948,Dirección de Aprendizaje de Lenguas,school,2364,492.0,492.0,0,ROUTE_EXISTS,8.2,8.2,O2_Centro
19.292,-99.661,19.2880744,-99.6513744,Unidad de Apoyo a la educación Básica y Normal,school,1542,297.0,297.0,0,ROUTE_EXISTS,4.95,4.95,O2_Centro
19.292,-99.661,19.2825927,-99.6534165,"CEAJA ""QFB Yolanda Senties de Ballesteros"" Turno Vespertino",school,1919,447.0,447.0,0,ROUTE_EXISTS,7.45,7.45,O2_Centro
19.292,-99.661,19.2833672,-99.6526356,Vigotsky´s Kids,school,2366,499.0,499.0,0,ROUTE_EXISTS,8.316666666666666,8.316666666666666,O2_Centro
19.292,-99.661,19.292033,-99.6473672,Talk Ingles y Punto,school,1738,476.0,476.0,0,ROUTE_EXISTS,7.933333333333334,7.933333333333334,O2_Centro
19.292,-99.661,19.2923031,-99.6505997,Instituto Universitario Brima,school,1106,295.0,295.0,0,ROUTE_EXISTS,4.916666666666667,4.916666666666667,O2_Centro
19.292,-99.661,19.2925018,-99.6329793,Preparatoria Instituto Simón Bolívar,school,3469,715.0,715.0,0,ROUTE_EXISTS,11.916666666666666,11.916666666666666,O2_Centro
19.292,-99.661,19.2881135,-99.6491016,Instituto Kambes,school,1780,332.0,332.0,0,ROUTE_EXISTS,5.533333333333333,5.533333333333333,O2_Centro
19.292,-99.661,19.2875587,-99.6705018,Instituto Pedagogico De Toluca,school,1798,366.0,366.0,0,ROUTE_EXISTS,6.1,6.1,O2_Centro
19.292,-99.661,19.2849752,-99.6557288,Escuela De Gobierno Y Administracion Publica Mexiquense,school,1427,339.0,339.0,0,ROUTE_EXISTS,5.65,5.65,O2_Centro
19.292,-99.661,19.2849069,-99.6684261,Escuela Del Deporte Profesor Javier Garcia Moreno R,school,1540,353.0,353.0,0,ROUTE_EXISTS,5.883333333333334,5.883333333333334,O2_Centro
19.292,-99.661,19.2854063,-99.6682398,Escuela Preparatoria Oficial Numero 116,school,1567,358.0,358.0,0,ROUTE_EXISTS,5.966666666666667,5.966666666666667,O2_Centro
19.292,-99.661,19.2802055,-99.6611495,Club Acuático,school,2145,496.0,496.0,0,ROUTE_EXISTS,8.266666666666667,8.266666666666667,O2_Centro
19.292,-99.661,19.2883769,-99.6478203,Colegio De Entelechia,school,1916,354.0,354.0,0,ROUTE_EXISTS,5.9,5.9,O2_Centro
19.292,-99.661,19.2808077,-99.656199,Urawa Karate Do,school,2167,524.0,524.0,0,ROUTE_EXISTS,8.733333333333333,8.733333333333333,O2_Centro
19.292,-99.661,19.2863414,-99.6520152,Centro de Actividades Culturales Uaem,school,1682,404.0,404.0,0,ROUTE_EXISTS,6.733333333333333,6.733333333333333,O2_Centro
19.292,-99.661,19.2904806,-99.6507871,Escuela Secundaria Oficial No. 549 Gral. Lázaro Cárdenas Vespertino,school,1231,346.0,346.0,0,ROUTE_EXISTS,5.766666666666667,5.766666666666667,O2_Centro
19.292,-99.661,19.2876993,-99.6488848,Instituto Cultural Nicolás Guillen,school,1829,342.0,342.0,0,ROUTE_EXISTS,5.7,5.7,O2_Centro
19.292,-99.661,19.2894307,-99.6712448,Lumiére Escuela de Fotografia,school,1471,277.0,277.0,0,ROUTE_EXISTS,4.616666666666666,4.616666666666666,O2_Centro
19.292,-99.661,19.2829979,-99.667844,Escuela Primaria Gustavo Diaz Ordaz,school,1696,384.0,384.0,0,ROUTE_EXISTS,6.4,6.4,O2_Centro
19.292,-99.661,19.2833549,-99.6561402,Escuela Montessori,school,1843,445.0,445.0,0,ROUTE_EXISTS,7.416666666666667,7.416666666666667,O2_Centro
19.292,-99.661,19.2936005,-99.657838,Instituto Al Servicio Educativo Superior,school,537,137.0,137.0,0,ROUTE_EXISTS,2.283333333333333,2.283333333333333,O2_Centro
19.292,-99.661,19.2925441,-99.6503572,Instituto Superior Concordia,school,1200,321.0,321.0,0,ROUTE_EXISTS,5.35,5.35,O2_Centro
19.292,-99.661,19.2852638,-99.6541272,Escuela Secundaria Oficial No 0970 Gral Jose Vicente Villada,school,2128,443.0,443.0,0,ROUTE_EXISTS,7.383333333333334,7.383333333333334,O2_Centro
19.292,-99.661,19.2837423,-99.6652637,Preparatoria Estado De México,school,1388,330.0,330.0,0,ROUTE_EXISTS,5.5,5.5,O2_Centro
19.292,-99.661,19.2971126,-99.6700893,Colegio Cibeles Cct15ptr3417u,school,1945,453.0,453.0,0,ROUTE_EXISTS,7.55,7.55,O2_Centro
19.292,-99.661,19.2826091,-99.6627038,Eurek Club De Tareas,school,1809,432.0,432.0,0,ROUTE_EXISTS,7.2,7.2,O2_Centro
19.292,-99.661,19.2953249,-99.6517589,Escuela Telesecundaria No. 0325 Cuauhtémoc,school,1449,342.0,342.0,0,ROUTE_EXISTS,5.7,5.7,O2_Centro
19.292,-99.661,19.2842942,-99.6693487,Centro De Atención Múltiple No2 Profe José Guadarrama Alvarado,school,1737,393.0,393.0,0,ROUTE_EXISTS,6.55,6.55,O2_Centro
19.292,-99.661,19.2813925,-99.6601625,school (OSM),school,2224,487.0,487.0,0,ROUTE_EXISTS,8.116666666666667,8.116666666666667,O2_Centro
19.292,-99.661,19.2893069,-99.6526949,Escuela Secundaria General Nocturna Tierra y Libertad,school,1520,307.0,307.0,0,ROUTE_EXISTS,5.116666666666666,5.116666666666666,O2_Centro
19.292,-99.661,19.297694,-99.67025,Secundaria hidalgo,school,2043,493.0,493.0,0,ROUTE_EXISTS,8.216666666666667,8.216666666666667,O2_Centro
19.292,-99.661,19.2943607,-99.6716337,Escuela Secundaria No.10 Ángel Ma. Garibay Kintana,school,2039,451.0,451.0,0,ROUTE_EXISTS,7.516666666666667,7.516666666666667,O2_Centro
19.292,-99.661,19.2893423,-99.6549741,Escuela de Estilismo Oscar De Leon,school,1294,280.0,280.0,0,ROUTE_EXISTS,4.666666666666667,4.666666666666667,O2_Centro
19.292,-99.661,19.2880306,-99.6548665,Academia De Belleza Reflejos,school,1175,241.0,241.0,0,ROUTE_EXISTS,4.016666666666667,4.016666666666667,O2_Centro
19.292,-99.661,19.293441,-99.6528775,Red de Inovación Y Aprendizaje,school,1008,290.0,290.0,0,ROUTE_EXISTS,4.833333333333333,4.833333333333333,O2_Centro
19.292,-99.661,19.2830626,-99.6584254,Instituto Al Servicio Educativo Superior,school,1348,306.0,306.0,0,ROUTE_EXISTS,5.1,5.1,O2_Centro
19.292,-99.661,19.2886948,-99.673852,Jardin de Niños del Poder Legislativo,school,2239,407.0,407.0,0,ROUTE_EXISTS,6.783333333333333,6.783333333333333,O2_Centro
19.292,-99.661,19.2859347,-99.6585663,Instituto Universitario Johann Friedrich Herbart,school,1029,239.0,239.0,0,ROUTE_EXISTS,3.9833333333333334,3.9833333333333334,O2_Centro
19.292,-99.661,19.2894459,-99.668792,Escuela Agra Montessory,school,1647,341.0,341.0,0,ROUTE_EXISTS,5.683333333333334,5.683333333333334,O2_Centro
19.292,-99.661,19.2941447,-99.6714792,Escuela Secundaria Oficial No 10 Angel Maria Garibay Kintana,school,2023,445.0,445.0,0,ROUTE_EXISTS,7.416666666666667,7.416666666666667,O2_Centro
19.292,-99.661,19.2880953,-99.6508597,Colegio Integral De Bachillerato E Informática,school,1603,307.0,307.0,0,ROUTE_EXISTS,5.116666666666666,5.116666666666666,O2_Centro
19.292,-99.661,19.2904113,-99.6533852,Colegio Panamericano Estudios Tecnicos,school,1666,356.0,356.0,0,ROUTE_EXISTS,5.933333333333334,5.933333333333334,O2_Centro
19.292,-99.661,19.2889085,-99.6586861,Centro de Estudios para la Calidad Educativa y la Investigación Científica,school,633,193.0,193.0,0,ROUTE_EXISTS,3.216666666666667,3.216666666666667,O2_Centro
19.292,-99.661,19.2893501,-99.6526907,Escuela Secundaria Tecnica No 2 Tierra Y Libertad,school,1524,308.0,308.0,0,ROUTE_EXISTS,5.133333333333334,5.133333333333334,O2_Centro
19.292,-99.661,19.300122,-99.6615669,Escuela Secundaria Num14 Primero De Mayo,school,1547,356.0,356.0,0,ROUTE_EXISTS,5.933333333333334,5.933333333333334,O2_Centro
19.292,-99.661,19.2890786,-99.6657248,Escuela Española de Dibujo y Pintura clasica,school,791,189.0,189.0,0,ROUTE_EXISTS,3.15,3.15,O2_Centro
19.292,-99.661,19.2895391,-99.6663264,Lic. Juan Fernandez,school,965,238.0,238.0,0,ROUTE_EXISTS,3.966666666666667,3.966666666666667,O2_Centro
19.292,-99.661,19.2952367,-99.6675803,Escuela Primaria Profesor Heriberto Henriquez,school,1688,387.0,387.0,0,ROUTE_EXISTS,6.45,6.45,O2_Centro
19.292,-99.661,19.2865062,-99.6576689,Grupo Isima,school,1085,266.0,266.0,0,ROUTE_EXISTS,4.433333333333334,4.433333333333334,O2_Centro
19.292,-99.661,19.2839244,-99.6557963,"Instituto Superior de Estudios Prospectivos ""ISEP""",school,1521,354.0,354.0,0,ROUTE_EXISTS,5.9,5.9,O2_Centro
19.292,-99.661,19.2956536,-99.6558948,Escuela Primaria Adolfo Ruiz Cortines,school,1202,276.0,276.0,0,ROUTE_EXISTS,4.6,4.6,O2_Centro
19.292,-99.661,19.2906834,-99.6686908,Secundaria Instituto Bicentenario,school,1392,283.0,283.0,0,ROUTE_EXISTS,4.716666666666667,4.716666666666667,O2_Centro
19.292,-99.661,19.2896107,-99.6550302,Centro de idiomas y Computación,school,1324,289.0,289.0,0,ROUTE_EXISTS,4.816666666666666,4.816666666666666,O2_Centro
19.292,-99.661,19.2851481,-99.6658081,Yoga Natural,school,1265,297.0,297.0,0,ROUTE_EXISTS,4.95,4.95,O2_Centro
19.292,-99.661,19.2851641,-99.6689939,Carlos Hank Gonzalez,school,1599,359.0,359.0,0,ROUTE_EXISTS,5.983333333333333,5.983333333333333,O2_Centro
19.292,-99.661,19.2924275,-99.6649288,Niot Robotica Y Tecnologica,school,1052,239.0,239.0,0,ROUTE_EXISTS,3.9833333333333334,3.9833333333333334,O2_Centro
19.292,-99.661,19.2956384,-99.6557607,Centro De Maestros Adolfo Ruiz Cortines Toluca 1,school,1215,278.0,278.0,0,ROUTE_EXISTS,4.633333333333334,4.633333333333334,O2_Centro
19.292,-99.661,19.2913601,-99.6556268,Escuela de Enfermería y Salud  Iepetac  Toluca,school,1519,362.0,362.0,0,ROUTE_EXISTS,6.033333333333333,6.033333333333333,O2_Centro
19.292,-99.661,19.2793621,-99.6554784,Instituto Pedagogico y de Estudio Superior Toluca,school,2052,471.0,471.0,0,ROUTE_EXISTS,7.85,7.85,O2_Centro
19.292,-99.661,19.2905198,-99.655626,Escuelas Profesionales de Computación Epc,school,1041,298.0,298.0,0,ROUTE_EXISTS,4.966666666666667,4.966666666666667,O2_Centro
19.292,-99.661,19.2922061,-99.6552996,Dirección de Identidad Universitaria,school,612,158.0,158.0,0,ROUTE_EXISTS,2.6333333333333333,2.6333333333333333,O2_Centro
19.292,-99.661,19.2879268,-99.6593061,Escuela Secundaria 585 Licenciado Juan Fernandez Albarran,school,709,161.0,161.0,0,ROUTE_EXISTS,2.683333333333333,2.683333333333333,O2_Centro
19.292,-99.661,19.2938753,-99.6632409,Escuela De Manejo Aprende,school,1010,245.0,245.0,0,ROUTE_EXISTS,4.083333333333333,4.083333333333333,O2_Centro
19.292,-99.661,19.2912993,-99.6663097,Centro Universitario Liceo Mexiquense,school,1140,247.0,247.0,0,ROUTE_EXISTS,4.116666666666666,4.116666666666666,O2_Centro
19.292,-99.661,19.2874639,-99.6605645,Colegio Vilaseca De Toluca,school,617,151.0,151.0,0,ROUTE_EXISTS,2.5166666666666666,2.5166666666666666,O2_Centro
19.292,-99.661,19.2865932,-99.6653836,D4 Reality,school,1093,257.0,257.0,0,ROUTE_EXISTS,4.283333333333333,4.283333333333333,O2_Centro
19.292,-99.661,19.2883196,-99.6614631,Centro Escolar Justo Sierra Mendez,school,422,100.0,100.0,0,ROUTE_EXISTS,1.6666666666666667,1.6666666666666667,O2_Centro
19.292,-99.661,19.2946827,-99.6578183,Centro de Educación Para La Atencion de Jóvenes y Adultos Lic Ma Eugenia San Martin de Camacho,school,656,163.0,163.0,0,ROUTE_EXISTS,2.716666666666667,2.716666666666667,O2_Centro
19.292,-99.661,19.3321693,-99.6830098,Escuela Secundaria No. 175 Hermanos Flores Magón,school,8731,1428.0,1428.0,0,ROUTE_EXISTS,23.8,23.8,O2_Centro
19.292,-99.661,19.2907297,-99.6637268,Yoga Solar,school,776,204.0,204.0,0,ROUTE_EXISTS,3.4,3.4,O2_Centro
19.292,-99.661,19.2934913,-99.6641054,Colegio Cepavat,school,1124,295.0,295.0,0,ROUTE_EXISTS,4.916666666666667,4.916666666666667,O2_Centro
19.292,-99.661,19.2903529,-99.6569859,Instituto de Computo e Inglés,school,1315,346.0,346.0,0,ROUTE_EXISTS,5.766666666666667,5.766666666666667,O2_Centro
19.292,-99.661,19.2956207,-99.6559297,Escuela Primaria Adolfo Ruiz Cortines Turno Vespertino,school,1201,275.0,275.0,0,ROUTE_EXISTS,4.583333333333333,4.583333333333333,O2_Centro
19.292,-99.661,19.2981374,-99.6596283,Escuela Primaria Ford Numero 42,school,1122,268.0,268.0,0,ROUTE_EXISTS,4.466666666666667,4.466666666666667,O2_Centro
19.292,-99.661,19.2893398,-99.6577375,Instituto Brima,school,1019,224.0,224.0,0,ROUTE_EXISTS,3.7333333333333334,3.7333333333333334,O2_Centro
19.292,-99.661,19.294931599999998,-99.667927,Escuela Primaria Flor De Maria Reyes De Molina Cct 15epr0669y,school,1715,418.0,418.0,0,ROUTE_EXISTS,6.966666666666667,6.966666666666667,O2_Centro
19.292,-99.661,19.2945423,-99.6577173,Escuela Tecnica del DIFEM,school,662,166.0,166.0,0,ROUTE_EXISTS,2.7666666666666666,2.7666666666666666,O2_Centro
19.292,-99.661,19.2956359,-99.6558304,Centro De Atencion Para Jovenes Y Adultos Licenciado Adolfo Ruiz Cortines,school,1209,277.0,277.0,0,ROUTE_EXISTS,4.616666666666666,4.616666666666666,O2_Centro
19.292,-99.661,19.2937505,-99.6642827,Cepavat,school,1120,277.0,277.0,0,ROUTE_EXISTS,4.616666666666666,4.616666666666666,O2_Centro
19.292,-99.661,19.2945569,-99.66731,Escuela Primaria Flor De Maria Reyes De Molina,school,1958,432.0,432.0,0,ROUTE_EXISTS,7.2,7.2,O2_Centro
19.292,-99.661,19.296003,-99.6616472,COBAEM,school,1680,427.0,427.0,0,ROUTE_EXISTS,7.116666666666666,7.116666666666666,O2_Centro
19.292,-99.661,19.2946912,-99.6671459,Escuela primaria Heriberto Enríquez,school,1570,352.0,352.0,0,ROUTE_EXISTS,5.866666666666666,5.866666666666666,O2_Centro
19.292,-99.661,19.2919113,-99.660647,Colegio Mexiquense,school,37,8.0,8.0,0,ROUTE_EXISTS,0.13333333333333333,0.13333333333333333,O2_Centro
19.292,-99.661,19.2893398,-99.6550141,Centro De Estudios Tecnologicos Del Estado De Mexico,school,1294,280.0,280.0,0,ROUTE_EXISTS,4.666666666666667,4.666666666666667,O2_Centro
19.292,-99.661,19.2863794,-99.6543267,Bodega Del Museo De Historia Universitario José María Morelos y Pavón,school,1423,309.0,309.0,0,ROUTE_EXISTS,5.15,5.15,O2_Centro
19.292,-99.661,19.2756468,-99.6039311,Farmacia Guadalajara,pharma,7503,1007.0,1007.0,0,ROUTE_EXISTS,16.783333333333335,16.783333333333335,O2_Centro
19.292,-99.661,19.2924486,-99.6609212,Escuela Primaria María Remedios Colón,school,802,169.0,169.0,0,ROUTE_EXISTS,2.816666666666667,2.816666666666667,O2_Centro
19.292,-99.661,19.289965,-99.6607033,Colegio de bachilleres COBAEM,school,715,198.0,198.0,0,ROUTE_EXISTS,3.3,3.3,O2_Centro
19.292,-99.661,19.2907876,-99.6600129,Instituto Nacional Para La Educacion De Adultos,school,213,60.0,60.0,0,ROUTE_EXISTS,1.0,1.0,O2_Centro
19.292,-99.661,19.2903679,-99.6586001,Academia De Estilistas Profesionales Lupita,school,498,152.0,152.0,0,ROUTE_EXISTS,2.533333333333333,2.533333333333333,O2_Centro
19.292,-99.661,19.2916512,-99.6593783,Alianza Francesa de Toluca,school,172,40.0,40.0,0,ROUTE_EXISTS,0.6666666666666666,0.6666666666666666,O2_Centro
19.292,-99.661,19.2678737,-99.6503844,Farmamigo Toluca 1 F205,pharma,4076,775.0,775.0,0,ROUTE_EXISTS,12.916666666666666,12.916666666666666,O2_Centro
19.292,-99.661,19.2569241,-99.69589619999999,Distribuidora De Medicamentos Equilibrio Farmacéutico,pharma,7778,1066.0,1066.0,0,ROUTE_EXISTS,17.766666666666666,17.766666666666666,O2_Centro
19.292,-99.661,19.2237978,-99.6643947,Grupo Médico Los Angeles,hospital,8752,1577.0,1577.0,0,ROUTE_EXISTS,26.283333333333335,26.283333333333335,O2_Centro
19.292,-99.661,19.3034364,-99.6499771,Farmaplus,pharma,3464,628.0,628.0,0,ROUTE_EXISTS,10.466666666666667,10.466666666666667,O2_Centro
19.292,-99.661,19.2850509,-99.7354144,Benavides,pharma,9213,1355.0,1355.0,0,ROUTE_EXISTS,22.583333333333332,22.583333333333332,O2_Centro
19.292,-99.661,19.2900428,-99.6468155,Distribuidora y comercializadora opciones farmacéuticas,pharma,2247,527.0,527.0,0,ROUTE_EXISTS,8.783333333333333,8.783333333333333,O2_Centro
19.292,-99.661,19.2778825,-99.6378221,Comercializadora De Materiales Y Servicios Para Laboratorio,pharma,3420,675.0,675.0,0,ROUTE_EXISTS,11.25,11.25,O2_Centro
19.292,-99.661,19.2927675,-99.6528947,Farmacias Similares,pharma,933,264.0,264.0,0,ROUTE_EXISTS,4.4,4.4,O2_Centro
19.292,-99.661,19.2747022,-99.6438372,Farmacia Veterinaria La Granja,pharma,3719,829.0,829.0,0,ROUTE_EXISTS,13.816666666666666,13.816666666666666,O2_Centro
19.292,-99.661,19.2688784,-99.6909403,Farmacia Guadalupana,pharma,4940,1026.0,1026.0,0,ROUTE_EXISTS,17.1,17.1,O2_Centro
19.292,-99.661,19.2919984,-99.6639747,Farmacias del Ahorro,pharma,896,206.0,206.0,0,ROUTE_EXISTS,3.433333333333333,3.433333333333333,O2_Centro
19.292,-99.661,19.2901489,-99.6420324,Farmacias del Ahorro,pharma,2817,524.0,524.0,0,ROUTE_EXISTS,8.733333333333333,8.733333333333333,O2_Centro
19.292,-99.661,19.2921873,-99.6556065,Farmacia y droguería Toluca,pharma,580,146.0,146.0,0,ROUTE_EXISTS,2.433333333333333,2.433333333333333,O2_Centro
19.292,-99.661,19.2877732,-99.6626912,Farmacias Similares,pharma,1526,344.0,344.0,0,ROUTE_EXISTS,5.733333333333333,5.733333333333333,O2_Centro
19.292,-99.661,19.2875006,-99.6725824,Farmacias Similares,pharma,1805,380.0,380.0,0,ROUTE_EXISTS,6.333333333333333,6.333333333333333,O2_Centro
19.292,-99.661,19.2903265,-99.6584578,Farmacias del Ahorro,pharma,483,148.0,148.0,0,ROUTE_EXISTS,2.466666666666667,2.466666666666667,O2_Centro
19.292,-99.661,19.2750355,-99.6698966,Farmacias del Ahorro,pharma,2956,623.0,623.0,0,ROUTE_EXISTS,10.383333333333333,10.383333333333333,O2_Centro
19.292,-99.661,19.2936035,-99.6418083,Farmacias del Ahorro,pharma,2223,573.0,573.0,0,ROUTE_EXISTS,9.55,9.55,O2_Centro
19.292,-99.661,19.2889339,-99.6474517,Farmacias del Ahorro,pharma,2042,414.0,414.0,0,ROUTE_EXISTS,6.9,6.9,O2_Centro
19.292,-99.661,19.2718946,-99.6916258,Farmacia Pro + Salud,pharma,5012,1039.0,1039.0,0,ROUTE_EXISTS,17.316666666666666,17.316666666666666,O2_Centro
19.292,-99.661,19.2571422,-99.6956054,Farmacia Guadalajara,pharma,7794,1069.0,1069.0,0,ROUTE_EXISTS,17.816666666666666,17.816666666666666,O2_Centro
19.292,-99.661,19.2879408,-99.7343934,Farmacia Guadalajara,pharma,8913,1252.0,1252.0,0,ROUTE_EXISTS,20.866666666666667,20.866666666666667,O2_Centro
19.292,-99.661,19.287045,-99.6418226,Farmacia Guadalajara,pharma,2687,487.0,487.0,0,ROUTE_EXISTS,8.116666666666667,8.116666666666667,O2_Centro
19.292,-99.661,19.2791459,-99.6590222,Farmacias del Ahorro,pharma,1833,425.0,425.0,0,ROUTE_EXISTS,7.083333333333333,7.083333333333333,O2_Centro
19.292,-99.661,19.2930039,-99.6659952,San Judas Tadeo,pharma,1485,336.0,336.0,0,ROUTE_EXISTS,5.6,5.6,O2_Centro
