origin_index,origin_name,o_lat,o_lon,dest_name,d_lat,d_lon,cat,cat_key,cat_val,km_straight
1,O2_Centro,19.292,-99.661,Escuela Secundaria Aguntín Melgar,19.302447,-99.6470575,school,amenity,school,1.8682849417043823
1,O2_Centro,19.292,-99.661,Highlandenrs,19.2784746,-99.6715863,school,amenity,school,1.8698666898432992
1,O2_Centro,19.292,-99.661,Escuela Primaria Isidro Fabela Turno Matutino,19.2768001,-99.6531241,school,amenity,school,1.8814666995665639
1,O2_Centro,19.292,-99.661,Colegio Isbelino,19.2940638,-99.6431758,school,amenity,school,1.884679463368869
1,O2_Centro,19.292,-99.661,Escuela de Adultos Margarita Maza de Juárez Matutino,19.2937492,-99.6430424,school,amenity,school,1.89466816011488
1,O2_Centro,19.292,-99.661,"Escuela De Adultos Margarita Maza De Juarez, Vespertino",19.2937828,-99.643043,school,amenity,school,1.8949925314108742
1,O2_Centro,19.292,-99.661,Escuela Primaria Isidro Fabela Turno Vespertino,19.2767141,-99.6530095,school,amenity,school,1.8953531594034034
1,O2_Centro,19.292,-99.661,Colegio Alma Mater,19.2758566,-99.6675168,school,amenity,school,1.9209585943093366
1,O2_Centro,19.292,-99.661,Preparatoria Abierta Tecnologico De Estudios,19.2781116,-99.6726509,school,amenity,school,1.969828784530808
1,O2_Centro,19.292,-99.661,Instituto Highlanders Preescolar,19.2746934,-99.6660538,school,amenity,school,1.9961699053869135
1,O2_Centro,19.292,-99.661,Unidad Pedagogica De Educacion Basica Licenciad0 Miguel Aleman,19.2921471,-99.6419708,school,amenity,school,1.9971998046367343
1,O2_Centro,19.292,-99.661,Secundaria Lic Benito Juarez,19.2771369,-99.6498654,school,amenity,school,2.0241399000797493
1,O2_Centro,19.292,-99.661,Linguatec,19.2737169,-99.6595468,school,amenity,school,2.0387014058337845
1,O2_Centro,19.292,-99.661,Escuela Secundaria Particular No 382 Jose Ma De Yermo Y Pares,19.2928757,-99.6415599,school,amenity,school,2.042574939410254
1,O2_Centro,19.292,-99.661,Escuela Normal Núm. 1 de Toluca,19.2972143,-99.6423161,school,amenity,school,2.044787436059392
1,O2_Centro,19.292,-99.661,Escuela Preparatoria Oficial Núm. 169,19.2779562,-99.6482658,school,amenity,school,2.0554537209594566
1,O2_Centro,19.292,-99.661,Escuela Secundaria Oficial 597 Anexa A La Normal No1 De Toluca,19.2971004,-99.6421605,school,amenity,school,2.0569251689676853
1,O2_Centro,19.292,-99.661,Escuela Secundaria Anexa a la Normal,19.2968067,-99.6420586,school,amenity,school,2.0584886574238594
1,O2_Centro,19.292,-99.661,Cbt 5 Vespertino,19.2778671,-99.6482617,school,amenity,school,2.0632698720183025
1,O2_Centro,19.292,-99.661,Instituto De Desarrollo De Competencias Educativas,19.283204,-99.6436496,school,amenity,school,2.0670340738760635
1,O2_Centro,19.292,-99.661,Cbt 5 Contador Publico Alberto Mena Flores,19.2777658,-99.6482551,school,amenity,school,2.0723094157826836
1,O2_Centro,19.292,-99.661,Liceo Pedro De Gante,19.2802839,-99.6455522,school,amenity,school,2.07987767205952
1,O2_Centro,19.292,-99.661,Colegio Miguel Alcobierre,19.2906296,-99.6411877,school,amenity,school,2.084905644534579
1,O2_Centro,19.292,-99.661,Secundaria No. 9 León Gúzman Vespertino,19.2768437,-99.6487228,school,amenity,school,2.1214726080608286
1,O2_Centro,19.292,-99.661,Centro Holístico Clases De Yoga,19.2789395,-99.6760932,school,amenity,school,2.1490618071818908
1,O2_Centro,19.292,-99.661,Instituto Supremo De Taekwondo,19.2992925,-99.6420362,school,amenity,school,2.1490786046886967
1,O2_Centro,19.292,-99.661,"Facultad de Química, UAEMéx",19.2727099,-99.6596781,school,amenity,school,2.149443736904278
1,O2_Centro,19.292,-99.661,Centro Educativo Arellano,19.2898107,-99.6406169,school,amenity,school,2.1530479484991676
1,O2_Centro,19.292,-99.661,Escuela de Karate,19.2775056,-99.6747457,school,amenity,school,2.1630858283052197
1,O2_Centro,19.292,-99.661,Preparatoria Oficial Anexa A La Normal No 3 Toluca,19.2768822,-99.6479946,school,amenity,school,2.165419747493987
1,O2_Centro,19.292,-99.661,Escuela Primaria Minerva Cct 1sdpro330q,19.3093259,-99.6706899,school,amenity,school,2.1784653190786405
1,O2_Centro,19.292,-99.661,Usaer 86,19.3043577,-99.6448248,school,amenity,school,2.1839936383475758
1,O2_Centro,19.292,-99.661,Escuela Emedyva,19.2863935,-99.6809563,school,amenity,school,2.185279991561955
1,O2_Centro,19.292,-99.661,EMEDYVA,19.2864055,-99.6809866,school,amenity,school,2.1879482718428482
1,O2_Centro,19.292,-99.661,school (OSM),19.3095115,-99.6705115,school,amenity,school,2.1881334995192785
1,O2_Centro,19.292,-99.661,Escuela Primaria Prof. Noe Perez,19.2751459,-99.6718636,school,amenity,school,2.1936911970345734
1,O2_Centro,19.292,-99.661,Rivendell College,19.2738376,-99.65259,school,amenity,school,2.2040385696337395
1,O2_Centro,19.292,-99.661,Centro Educativo Decroly,19.2749266,-99.6498866,school,amenity,school,2.228172455310487
1,O2_Centro,19.292,-99.661,Escuela Secundaria Oficial No 575 José Maria Velazco,19.3049663,-99.6448041,school,amenity,school,2.2288469538783366
1,O2_Centro,19.292,-99.661,Escuela De Educacion Para Adultos,19.273986,-99.670427,school,amenity,school,2.234107866827276
1,O2_Centro,19.292,-99.661,Escuela Primaria Noe Perez Pioquinta,19.2746161,-99.6717829,school,amenity,school,2.239937899573084
1,O2_Centro,19.292,-99.661,Faro De Vida Instituto De Armonía Y Formación Humana,19.277146899999998,-99.6464861,school,amenity,school,2.246829704630035
1,O2_Centro,19.292,-99.661,Escuela De Manejo Iadsa,19.2733313,-99.669363,school,amenity,school,2.2538120505425603
1,O2_Centro,19.292,-99.661,Instituto Ispet,19.2714751,-99.6581063,school,amenity,school,2.3023847755875324
1,O2_Centro,19.292,-99.661,Escuela Primaria Tolotzin,19.272858,-99.652372,school,amenity,school,2.3131236679026452
1,O2_Centro,19.292,-99.661,Centro De Educacion Para La Atencion De Jovenes Y Adultos Matutino 15eba0878a,19.2741771,-99.6495451,school,amenity,school,2.317982957675409
1,O2_Centro,19.292,-99.661,Universidad Internacional de Profesiones (unipro) Escuela Internacional de Turismo EIT Campus Toluca,19.2760154,-99.6466684,school,amenity,school,2.328467094388345
1,O2_Centro,19.292,-99.661,Instituto secundaria y educacion subprofesional,19.306449399999998,-99.6448316,school,amenity,school,2.3368067558965
1,O2_Centro,19.292,-99.661,Escuela Primaria Mtro. Protasio I. Gómez,19.2908828,-99.6387568,school,amenity,school,2.3377572324674194
1,O2_Centro,19.292,-99.661,Instituto Nova,19.2792145,-99.6433138,school,amenity,school,2.338134262207561
1,O2_Centro,19.292,-99.661,Colegio mexiquense de educación técnica,19.2797784,-99.6428584,school,amenity,school,2.3392806261393257
1,O2_Centro,19.292,-99.661,Tae Kawon Do,19.2787558,-99.6436826,school,amenity,school,2.3392958601770752
1,O2_Centro,19.292,-99.661,Estilistas Lilia,19.2800492,-99.6426522,school,amenity,school,2.339695385287868
1,O2_Centro,19.292,-99.661,Colegio Dalton,19.2796084,-99.6429562,school,amenity,school,2.342005472371103
1,O2_Centro,19.292,-99.661,Escuelas De Educación Primaria Del Sector Público,19.2709321,-99.6606024,school,amenity,school,2.3430152596476654
1,O2_Centro,19.292,-99.661,Instituto De Computacion Y Estudios Técnicos,19.2779211,-99.6443891,school,amenity,school,2.3431305078139637
1,O2_Centro,19.292,-99.661,Escuela Primaria Profesor Fernando Aguilar Vilchis,19.270827099999998,-99.6606034,school,amenity,school,2.35468702653806
1,O2_Centro,19.292,-99.661,Acuatica Infantil,19.2726089,-99.6518079,school,amenity,school,2.3621936625016873
1,O2_Centro,19.292,-99.661,Owijarim Taekwondo Mexico,19.2865879,-99.6828121,school,amenity,school,2.367019099046517
1,O2_Centro,19.292,-99.661,Aquatic Infantil,19.2724864,-99.6518453,school,amenity,school,2.3730416936387995
1,O2_Centro,19.292,-99.661,Academia De Belleza,19.2789086,-99.6428504,school,amenity,school,2.3974318272714514
1,O2_Centro,19.292,-99.661,Integral Education Coordination Center,19.2834815,-99.6823856,school,amenity,school,2.4361832049120746
1,O2_Centro,19.292,-99.661,Escuela Primaria Josefa Ortiz De Dominguez,19.3085935,-99.6456017,school,amenity,school,2.452722997101171
1,O2_Centro,19.292,-99.661,Escuela Primaria Federal Cuauhtemoc,19.3048717,-99.6415964,school,amenity,school,2.4890234273496032
1,O2_Centro,19.292,-99.661,Escuela Preparatoria Oficial No 244 Turno Matutino,19.2718681,-99.6724279,school,amenity,school,2.5396531775939803
1,O2_Centro,19.292,-99.661,Escuela Preparatoria Oficial No 244 Turno Vespertino,19.2718206,-99.6723729,school,amenity,school,2.5415938033905716
1,O2_Centro,19.292,-99.661,Primaria Carmen Serdan,19.2833296,-99.6834585,school,amenity,school,2.5466526468754602
1,O2_Centro,19.292,-99.661,Mavil Limpieza,19.2848334,-99.6379267,school,amenity,school,2.549366984760798
1,O2_Centro,19.292,-99.661,Centro de educación para la atención de jovenes y adultos Isidro Fabela,19.3151048,-99.6576047,school,amenity,school,2.5937276157012645
1,O2_Centro,19.292,-99.661,Grupo Escolar Simon Bolivar,19.2685387,-99.6605296,school,amenity,school,2.6092446908729143
1,O2_Centro,19.292,-99.661,Escuela Primaria Miguel Hidalgo Y Costilla,19.3151352,-99.656564,school,amenity,school,2.614299329579227
1,O2_Centro,19.292,-99.661,Instituto De Capacitacion Sacks,19.2746121,-99.644225,school,amenity,school,2.614974388038015
1,O2_Centro,19.292,-99.661,Centro De Educacion Para La Atencion De Jovenes Y Adultos General Jose Vicente Villada,19.2916377,-99.6859525,school,amenity,school,2.619102772729988
1,O2_Centro,19.292,-99.661,Cuauhtemoc,19.2722538,-99.647358,school,amenity,school,2.62128403586032
1,O2_Centro,19.292,-99.661,Licenciado Francisco Javier Raxiona Turno Vespertino,19.2701586,-99.6719846,school,amenity,school,2.6884164999612246
1,O2_Centro,19.292,-99.661,Telebachillerato comunitario Núm 477 del parque Toluca,19.2686053,-99.6542962,school,amenity,school,2.6948503279744505
1,O2_Centro,19.292,-99.661,Escuela Primaria Licenciado Francisco Javier Gaxiola Turno Matutino,19.2701008,-99.6720604,school,amenity,school,2.697638124670723
1,O2_Centro,19.292,-99.661,Centro De Atencion Multiple 44 Toluca,19.312408,-99.6466468,school,amenity,school,2.7236876863667794
1,O2_Centro,19.292,-99.661,Escuela Primaria Margarita Maza De Juárez,19.281322,-99.6372142,school,amenity,school,2.764401049902476
1,O2_Centro,19.292,-99.661,Centro De Atencion Multiple Cam No 6,19.267127,-99.6631072,school,amenity,school,2.7745804796961475
1,O2_Centro,19.292,-99.661,Escuela Primaria Cam 61,19.2670866,-99.6629345,school,amenity,school,2.777674675928384
1,O2_Centro,19.292,-99.661,Centro De Atencion Multiple Cam 5,19.266969,-99.6627838,school,amenity,school,2.7896101750210858
1,O2_Centro,19.292,-99.661,Colegio Springfield,19.3147833,-99.6498042,school,amenity,school,2.7925810635247066
1,O2_Centro,19.292,-99.661,Escuela Primaria Margarita Maza de Juárez,19.2807148,-99.6372247,school,amenity,school,2.7930854588766065
1,O2_Centro,19.292,-99.661,Escuela Primaria Alonso Gomez De Orozco S,19.3138923,-99.6479098,school,amenity,school,2.795180452436093
1,O2_Centro,19.292,-99.661,Escuela Secundaria Tecnica Numero 159 Octavio Paz 15dst0169p,19.2796675,-99.68421,school,amenity,school,2.795463046895325
1,O2_Centro,19.292,-99.661,Usaer Numero 3,19.3139292,-99.6478801,school,amenity,school,2.8002856528476117
1,O2_Centro,19.292,-99.661,Escuela Primaria Coronel Filiberto Gomez Diaz,19.3103966,-99.64241,school,amenity,school,2.82677212578296
1,O2_Centro,19.292,-99.661,Escuela de Natacion Acuarela,19.2981396,-99.6346808,school,amenity,school,2.8452905423213526
1,O2_Centro,19.292,-99.661,Telesecundaria No 249 Jose Marti,19.2795877,-99.6850638,school,amenity,school,2.8781322443755704
1,O2_Centro,19.292,-99.661,Escuela De Manejo Aprom,19.2838233,-99.6349744,school,amenity,school,2.8788274929384
1,O2_Centro,19.292,-99.661,Primaria Miguel Hidalgo y Costilla,19.2979393,-99.6342672,school,amenity,school,2.8822652231177517
1,O2_Centro,19.292,-99.661,"Escuela secundaria oficial Dr, Gustavo Baz Prada N° 868",19.2670357,-99.6535789,school,amenity,school,2.8831134355640864
1,O2_Centro,19.292,-99.661,Centro De Estudios Jesus Reyes Heroles,19.3166694,-99.6519136,school,amenity,school,2.904123130057519
1,O2_Centro,19.292,-99.661,Escuela Secundaria Oficial No 0431 Emiliano Zapata,19.3168174,-99.6698643,school,amenity,school,2.9121435004364318
1,O2_Centro,19.292,-99.661,Artes Marciales Chinas,19.2719861,-99.6428791,school,amenity,school,2.9274412933142107
1,O2_Centro,19.292,-99.661,Escuela Para Los Adultos Epla Juan Escutia,19.2677562,-99.6720122,school,amenity,school,2.93312235274105
1,O2_Centro,19.292,-99.661,Preparatoria Instituto Simón Bolívar,19.2925018,-99.6329793,school,amenity,school,2.9413254942388996
1,O2_Centro,19.292,-99.661,Unidad De Servicio De Apoyo A Escuela Regular N 23,19.2949455,-99.632878,school,amenity,school,2.9695231830497195
1,O2_Centro,19.292,-99.661,Colegio Alma Mater,19.2745803,-99.6824515,school,amenity,school,2.9700245539828423
1,O2_Centro,19.292,-99.661,Cecovam,19.2725352,-99.6415002,school,amenity,school,2.978813207811283
1,O2_Centro,19.292,-99.661,Centro Olistico Vipassana,19.2675399,-99.6490583,school,amenity,school,2.9947459707144053
1,O2_Centro,19.292,-99.661,Instituto Educativo David Paul Ausubel,19.2682639,-99.6745392,school,amenity,school,2.9975794644046765
1,O2_Centro,19.292,-99.661,Secundaria 12,19.2998979,-99.6332419,school,amenity,school,3.0426645526878477
1,O2_Centro,19.292,-99.661,First College Primaria,19.2646332,-99.6596695,school,amenity,school,3.0462519582940644
1,O2_Centro,19.292,-99.661,kinder Ma. Dolores Lopez gomez tagle,19.2752478,-99.6840184,school,amenity,school,3.0506689379589673
1,O2_Centro,19.292,-99.661,Escuela Secundaria Heroes De La Independencia,19.2994593,-99.6329546,school,amenity,school,3.057962079981879
1,O2_Centro,19.292,-99.661,Colegio Inglés del Estado de México,19.2645406,-99.6566686,school,amenity,school,3.087005602928317
1,O2_Centro,19.292,-99.661,Masaru Educacion Acuatica,19.2732454,-99.6391658,school,amenity,school,3.0984887881283902
1,O2_Centro,19.292,-99.661,Tae Kwon Do Chew Kuan,19.2810358,-99.6336807,school,amenity,school,3.1157145927628718
1,O2_Centro,19.292,-99.661,Instituto Simon Bolivar Secundaria,19.2994448,-99.632257,school,amenity,school,3.128065748697177
1,O2_Centro,19.292,-99.661,Telesecundaria,19.2637182,-99.6603635,school,amenity,school,3.1455022117234037
1,O2_Centro,19.292,-99.661,Instituto Simon Bolivar,19.3006958,-99.6323784,school,amenity,school,3.1555794253722764
1,O2_Centro,19.292,-99.661,Instituto Simon Bolivar,19.3007875,-99.6323825,school,amenity,school,3.158308780068227
1,O2_Centro,19.292,-99.661,Secundaria Numero 006 Jose Maria Gonzalez Arratia,19.2659003,-99.673073,school,amenity,school,3.166738123961673
1,O2_Centro,19.292,-99.661,Instituto Superior Metropolitano,19.268724,-99.6435469,school,amenity,school,3.1708542616759927
1,O2_Centro,19.292,-99.661,Centro De Estudios Superiores Atenea Palas,19.3147502,-99.6421231,school,amenity,school,3.213070950356507
1,O2_Centro,19.292,-99.661,Escuela Secundaria 706 Mario Colin Sanchez,19.3208177,-99.6576034,school,amenity,school,3.2241459987810566
1,O2_Centro,19.292,-99.661,Plantel Nezahualcoyotl De La Escuela Preparatoria,19.2813766,-99.632346,school,amenity,school,3.2310418210608014
1,O2_Centro,19.292,-99.661,Leipzig Academia de Música,19.3065534,-99.6341734,school,amenity,school,3.2473057396901077
1,O2_Centro,19.292,-99.661,school (OSM),19.2682474,-99.679627,school,amenity,school,3.286038298805846
1,O2_Centro,19.292,-99.661,Instituto Livigston,19.2727821,-99.6371998,school,amenity,school,3.2873232837937167
1,O2_Centro,19.292,-99.661,Escuela Primaria Licenciado Benito Juárez Cct 15DPR1423M,19.2661146,-99.6455685,school,amenity,school,3.3027439061412602
1,O2_Centro,19.292,-99.661,Telesecundaria Benito Juarez Turno Vespertino,19.2660522,-99.676934,school,amenity,school,3.334927518889963
1,O2_Centro,19.292,-99.661,Telesecundaria Oficial 040 Lic Benito Juarez,19.2660218,-99.6769877,school,amenity,school,3.3406801898293503
1,O2_Centro,19.292,-99.661,Instituto Hubble,19.2930373,-99.6929613,school,amenity,school,3.356342508207132
1,O2_Centro,19.292,-99.661,Escuela para adultos,19.2986307,-99.692219,school,amenity,school,3.3583333570465914
1,O2_Centro,19.292,-99.661,Instituto De Tae Tae Kwon Daehan Mexico,19.2616629,-99.6594118,school,amenity,school,3.3774479385910983
1,O2_Centro,19.292,-99.661,Escuela Primaria Leyes De Reforma Turno Matutino,19.2676777,-99.6416536,school,amenity,school,3.381958524733397
1,O2_Centro,19.292,-99.661,colegio Preston,19.2917019,-99.6935549,school,amenity,school,3.416833464449004
1,O2_Centro,19.292,-99.661,Centro Holistico Shiva & Shakti,19.2966384,-99.6932711,school,amenity,school,3.425883311612987
1,O2_Centro,19.292,-99.661,Colegio Niños De Mexico,19.3017628,-99.6300064,school,amenity,school,3.4290828774215365
1,O2_Centro,19.292,-99.661,Escuela Primaria Oficial 15 De Septiembre,19.2693269,-99.6388507,school,amenity,school,3.4293714162683027
1,O2_Centro,19.292,-99.661,Colegio Niños De Mexico,19.302299,-99.6300129,school,amenity,school,3.447773489698299
1,O2_Centro,19.292,-99.661,Escuela Maternal Y Kinder Instituto Universitario Hubble,19.2930081,-99.6938843,school,amenity,school,3.453049747715484
1,O2_Centro,19.292,-99.661,Fut 7 Millan,19.2800088,-99.6303146,school,amenity,school,3.485684482124168
1,O2_Centro,19.292,-99.661,Adansonia Instituto De Educacion Inicial,19.2676387,-99.6393583,school,amenity,school,3.5351857636155377
1,O2_Centro,19.292,-99.661,Numero 13 Heroes De Chapultepec Turno Vespertino,19.2734818,-99.6335908,school,amenity,school,3.5377835768076658
1,O2_Centro,19.292,-99.661,Secundaria Oficial Numero 13 Heroes De Chapultepec Turno Vespertino,19.2734407,-99.6335795,school,amenity,school,3.541409567784836
1,O2_Centro,19.292,-99.661,Instituto Agora,19.2608731,-99.668228,school,amenity,school,3.543323936196958
1,O2_Centro,19.292,-99.661,Secundaria Oficial Numero 03 Heroes De Chapultepec,19.2731112,-99.633662,school,amenity,school,3.5558962190671237
1,O2_Centro,19.292,-99.661,Escuela Telesecundaria #238 Angel Maria Garibay Kintanade Santiago Miltepc,19.3242592,-99.6595971,school,amenity,school,3.590079257556204
1,O2_Centro,19.292,-99.661,Ceaja Profesor Carlos Hanck Gonzalez Turno Matutino,19.2693578,-99.6858625,school,amenity,school,3.6260752766165707
1,O2_Centro,19.292,-99.661,Instituto Nacional Tae Kwon Do,19.2841208,-99.6274488,school,amenity,school,3.6286735872086635
1,O2_Centro,19.292,-99.661,Escuela De Futbol Toros Fc,19.2611563,-99.6493532,school,amenity,school,3.6410153527953697
1,O2_Centro,19.292,-99.661,Escuela Primaria Profra Magdalena Reyes Gómez Cct 15epr4213a,19.2917575,-99.6960917,school,amenity,school,3.683010721702558
1,O2_Centro,19.292,-99.661,Escuela De Natación Acuática Navale,19.2735504,-99.6902848,school,amenity,school,3.6953941487380586
1,O2_Centro,19.292,-99.661,Instituto Jose Pages Llergo Preparatoria Y Secundaria Abierta,19.3220023,-99.6457466,school,amenity,school,3.7002525193466305
1,O2_Centro,19.292,-99.661,Colegio De Educacion Profesional Tecnica Del Estado De Mexico Plantel Toluca Cct 15dpt0013r,19.3247106,-99.6690765,school,amenity,school,3.7346957314712603
1,O2_Centro,19.292,-99.661,Colegio De Notarios,19.3159769,-99.6359792,school,amenity,school,3.7420297245886642
1,O2_Centro,19.292,-99.661,Escuela De Futbol Planeta 7,19.300867,-99.6265379,school,amenity,school,3.7487189406467025
1,O2_Centro,19.292,-99.661,Escuela secundaria Adolfo López Mateos,19.3213712,-99.6787848,school,amenity,school,3.7615963792283176
1,O2_Centro,19.292,-99.661,Escuela Secundaria Jose Vasconcelos 15dtv0277k,19.2866505,-99.6966952,school,amenity,school,3.7932384835303425
1,O2_Centro,19.292,-99.661,Escuela Primaria República Mexicana,19.3194547,-99.6393955,school,amenity,school,3.8026351631984725
1,O2_Centro,19.292,-99.661,Instituto de estudios notariales del colegio de notarios del Estado de México,19.3166497,-99.6355252,school,amenity,school,3.828804373198718
1,O2_Centro,19.292,-99.661,Escuela Primaria Urbana Federal Derechos De Los Niños,19.2589627,-99.6717684,school,amenity,school,3.843526742161313
1,O2_Centro,19.292,-99.661,Escuela De Futbol Chivas Bufalos,19.3259179,-99.6689518,school,amenity,school,3.862709999757195
1,O2_Centro,19.292,-99.661,Casa Pura Capoeria,19.263905,-99.6391296,school,amenity,school,3.876713851760746
1,O2_Centro,19.292,-99.661,Escuela Primaria Adolfo Lopez Mateos,19.269457,-99.6327285,school,amenity,school,3.8843800142144125
1,O2_Centro,19.292,-99.661,Centro Escolar Manuel Bernal,19.257589,-99.6674937,school,amenity,school,3.8865612442121886
1,O2_Centro,19.292,-99.661,Centro De Educacion Para La Atencion De Jovenes Y Adultos Libertadores De America,19.3223738,-99.6794476,school,amenity,school,3.892901209373596
1,O2_Centro,19.292,-99.661,Uaem Plantel Doctor Ángel Ma Garibay Kintana,19.2608514,-99.6440528,school,amenity,school,3.8936361688056227
1,O2_Centro,19.292,-99.661,Instituto Lavalle,19.3060306,-99.6267523,school,amenity,school,3.918177567168194
1,O2_Centro,19.292,-99.661,Lic. Adolfo López Mateos,19.3027465,-99.6253439,school,amenity,school,3.928185319967717
1,O2_Centro,19.292,-99.661,Escuela De Futbol Real Madrid,19.2566244,-99.6629022,school,amenity,school,3.938651100628928
1,O2_Centro,19.292,-99.661,Escuela Primaria Olga Soto De Chuayffet,19.2621275,-99.6812591,school,amenity,school,3.9439955330417154
1,O2_Centro,19.292,-99.661,Bachillerato Inteligente De Mexico,19.2604261,-99.6437488,school,amenity,school,3.950287864370295
1,O2_Centro,19.292,-99.661,Escuela Primaria Nezahualcoyotl Turno Vespertino,19.3123386,-99.6296787,school,amenity,school,3.989856938067533
1,O2_Centro,19.292,-99.661,Escuela Primaria Nezahualcoyotl Turno Matutino,19.3124329,-99.6296361,school,amenity,school,3.9994874394655904
1,O2_Centro,19.292,-99.661,Centro De Atencion Múltiple Número 20,19.3134063,-99.6298707,school,amenity,school,4.042019685725982
1,O2_Centro,19.292,-99.661,Escuela Primaria Miguel Hidalgo Y Costilla,19.3248067,-99.6780029,school,amenity,school,4.060930431192375
1,O2_Centro,19.292,-99.661,Instituto Cenca Plantel Benito Juarez,19.2705748,-99.6295301,school,amenity,school,4.0725426744087185
1,O2_Centro,19.292,-99.661,Centro De Formacion Y Documentacion Electoral,19.2874926,-99.6222465,school,amenity,school,4.098039333021259
1,O2_Centro,19.292,-99.661,Escuela Para Adultos Lic Benito Juárez 15eba2412j,19.2689239,-99.6916505,school,amenity,school,4.115014106700037
1,O2_Centro,19.292,-99.661,Cobaem Plantel 06 Toluca Norte Turno Matutino,19.3186008,-99.6335122,school,amenity,school,4.13160426425267
1,O2_Centro,19.292,-99.661,Centro Educativo Metepec,19.260438100000002,-99.6382088,school,amenity,school,4.247272684227455
1,O2_Centro,19.292,-99.661,Escuela Primaria Oficial Profesor Agripin García Estrada,19.255143,-99.6502505,school,amenity,school,4.250789612619673
1,O2_Centro,19.292,-99.661,Gimnasio De Tae Kwon Do,19.3059499,-99.6230026,school,amenity,school,4.278762259760437
1,O2_Centro,19.292,-99.661,Escuela Primaria Carlos Ma Salcedo 15epr0671m Turno Matutino,19.2671262,-99.6922087,school,amenity,school,4.287148969071337
1,O2_Centro,19.292,-99.661,Escuela Secundaria Oficial 323 Jose Vasconcelos,19.3122723,-99.6260516,school,amenity,school,4.304987304459072
1,O2_Centro,19.292,-99.661,Ibem Escuela Primaria Cctt15ppr7097a,19.2976079,-99.701782,school,amenity,school,4.325224921836491
1,O2_Centro,19.292,-99.661,IBEM Instituto Bilingue Educativo de Mexicano,19.2977135,-99.701875,school,amenity,school,4.336586763959516
1,O2_Centro,19.292,-99.661,Primaria Karol,19.2612418,-99.6353727,school,amenity,school,4.3511873613396865
1,O2_Centro,19.292,-99.661,Preescolar Inedib,19.2929885,-99.7025475,school,amenity,school,4.361823970639534
1,O2_Centro,19.292,-99.661,Escuela Primaria Federal Manuel Savedra,19.2935322,-99.7026873,school,amenity,school,4.378419695382574
1,O2_Centro,19.292,-99.661,Escuela Secundaria Ricardo Flores Magon,19.2943196,-99.7027343,school,amenity,school,4.387613565447049
1,O2_Centro,19.292,-99.661,school (OSM),19.2537993,-99.6503198,school,amenity,school,4.393161081272001
1,O2_Centro,19.292,-99.661,Escuela Secundaria Federalizada Ricardo Flores Magon,19.2940058,-99.7030057,school,amenity,school,4.414151799035379
1,O2_Centro,19.292,-99.661,Josefa Ortiz De Dominguez 15EBA1978G,19.2601409,-99.6352705,school,amenity,school,4.454553001403352
1,O2_Centro,19.292,-99.661,"CEPJA ""Josefa Ortiz De Dominguez""",19.2601211,-99.6352608,school,amenity,school,4.45692128770248
1,O2_Centro,19.292,-99.661,Centro educativo medio superior Cetem,19.310092,-99.6228911,school,amenity,school,4.476813990311605
1,O2_Centro,19.292,-99.661,Tae Kwon Do,19.286746,-99.7035471,school,amenity,school,4.503487523294825
1,O2_Centro,19.292,-99.661,Centro De Educacion Para Adultos Ceba Impulso Social,19.3128545,-99.6239639,school,amenity,school,4.525927738945364
1,O2_Centro,19.292,-99.661,Colegio De Las Americas,19.2614839,-99.6322434,school,amenity,school,4.541395665128706
1,O2_Centro,19.292,-99.661,Telebachillerato,19.2825684,-99.6186952,school,amenity,school,4.562235723695712
1,O2_Centro,19.292,-99.661,Escuela de Natacion Vida Aquatic,19.2880677,-99.70505,school,amenity,school,4.643778763818977
1,O2_Centro,19.292,-99.661,Escuela De Natacion Vida Aquatik,19.2879521,-99.7050447,school,amenity,school,4.644454714665322
1,O2_Centro,19.292,-99.661,Escuela Para Adultos Gabriela Mistral,19.2787157,-99.6183996,school,amenity,school,4.708823879560498
1,O2_Centro,19.292,-99.661,Escuela Primaria Xinantecatl,19.2597874,-99.6317874,school,amenity,school,4.715017419943731
1,O2_Centro,19.292,-99.661,Colegio Mexiquense Universitario,19.2536844,-99.6416297,school,amenity,school,4.7207673598465885
1,O2_Centro,19.292,-99.661,Primaria Mariano Abasolo,19.2495291,-99.6595166,school,amenity,school,4.725114735928206
1,O2_Centro,19.292,-99.661,Telesecundaria Cuitlahuac,19.2737533,-99.6201266,school,amenity,school,4.745546859897886
1,O2_Centro,19.292,-99.661,Primaria Lic. adolfo Lopez Mateos,19.2928726,-99.706239,school,amenity,school,4.748857332438529
1,O2_Centro,19.292,-99.661,Centro De Estudios Marco Tulio Ciceron,19.287112,-99.7060038,school,amenity,school,4.7544341501040615
1,O2_Centro,19.292,-99.661,Ceaja Emiliano Zapata Unidad De Educacion Para La Atencion De Jóvenes Y Adultos,19.2492041,-99.6637129,school,amenity,school,4.76719929919703
1,O2_Centro,19.292,-99.661,Instituto Albert Einstein,19.2865311,-99.7061967,school,amenity,school,4.782339365044961
1,O2_Centro,19.292,-99.661,Escuela Secundaria Oficial No0011,19.2806592,-99.6170309,school,amenity,school,4.783956647073059
1,O2_Centro,19.292,-99.661,Kundal Yoga & Quiropractica,19.263746,-99.6265177,school,amenity,school,4.792636251936958
1,O2_Centro,19.292,-99.661,Instituto Pedagogico Albert Einstein Cct: 15ppr3315,19.2866188,-99.7063266,school,amenity,school,4.794634341020374
